10;Toko Kopi Bumi;abadireza music;2 minggu lalu;Tempat nya adem, kopi susu nya cuma 10.000 enak lagi 😭😭😭🥹🥹❤️❤️ …
10;Toko Kopi Bumi;Nisa Tazkiyah;seminggu lalu;First time kesini untuk acara bukber sekaligus ngerayain ultah adek. Sudah reservasi dan DP juga dari siang (4 main course, 1 snack asin, 2 snack manis, 2 sweet drink, 3 air mineral). Agak sorean dikabarin salah satu main course (ramyun) …
10;Toko Kopi Bumi;JEFRI TV;seminggu lalu;tempat nyaman, namun makanan kurang nendang.. semoga kedepannya bisa diimprove untuk makanannya terutama makanan promo
10;Toko Kopi Bumi;Yunnarsih Arsih;2 minggu lalu;Bakal balik terusss, dimana lagi ramen cuma 35 rb an kopo susu 10 ribu an, 24 jam lagi, terimakasih sudah menyeduakan tempat ngopi murah dan enakk, tempat nya juga nyamann, sukses terus toko kopi bumi🔥🔥 …
10;Toko Kopi Bumi;Suleman;2 minggu lalu;Kopi nya enakk, varian makanannya banyak, suasananya nyaman dan ditambah lagi banyak sekali spot foto keren
10;Toko Kopi Bumi;Hendri Amin;2 minggu lalu;Suasana nyaman, makanan dan minuman cocok di lidah, punya indoor dan outdoor luas terus buka 24 jam.
10;Toko Kopi Bumi;Muhammad Ryan Hidayat;seminggu lalu;Sangat tidak ramah, diminta tolong bantu antarkan cake ke meja depan aja kada mau, dengan dalih self servis, tolong tingkatkan lagi pelayanannya
10;Toko Kopi Bumi;Novi Rahmadaniati;2 minggu lalu;"tempatnya cozy bgt, cocok buat nongkrong biasa atau mau ngerjain tugas, minuman dan makanan nya juga enak dengan harga yang tentunya affordable di dompet 🤩🤩🤩🤩
sukses terus buat toko kopi bumi 🔥🔥 …"
10;Toko Kopi Bumi;zhetya rivana2;6 hari lalu;Tempatnya enak full ac adem dan estetik tp sayang menu2 makannya krg cocok d aku tampilan bgus tp d lidah jauh dr ekspektasi 🙏🏼 …
10;Toko Kopi Bumi;Stefanya Kentauraceta;2 minggu lalu;kopsu nyaa murah sekaliii dan enakkk,dinginnn skli duduk di dalam ga panas,enak buat nugassss,24jam lagi😍😍😍 …
10;Toko Kopi Bumi;Apri Yeni;2 minggu lalu;Kopinyaa enak dan murahhh, ramen currynya juga best banget pokoknyaa😍🤩🤩 …
10;Toko Kopi Bumi;Jonathan Feivel;2 minggu lalu;Kopi nya enak dan murah, pelayanan nya juga ramah jadi betah nongkrong di sana
10;Toko Kopi Bumi;Eki Setiawan;2 minggu lalu;Tempat nya sangat nyaman untuk nyantai, dan harganya sangat terjangkauuu. Pokoknya The Best
10;Toko Kopi Bumi;Nia Ismarwati;seminggu lalu;Paling suka ramenn nyaaa, mantap enak bangett guyss! wajib cobainnnnn 🤩🤩🤩 …
10;Toko Kopi Bumi;Bojes Arianto;2 minggu lalu;Kopinya murah enak, buka 24 jam 🤩🤩🤩 …
10;Toko Kopi Bumi;Vidia Putri;2 minggu lalu;"ramyun nya best😍😍😍😍
kopi susunyaa murah dan enakkkk …"
10;Toko Kopi Bumi;Ksatria Valent;2 minggu lalu;"cozy place untuk nongkrong dan chill bareng teman"""
10;Toko Kopi Bumi;Denny Lutfiansyah;3 minggu lalu;Makanan dan minumannya enak, Recomended
10;Toko Kopi Bumi;Bagus Dwi Putera;2 minggu lalu;Kopi susu raka nya 10rb? Benar benar enak
10;Toko Kopi Bumi;Sepratama GodGoods;2 minggu lalu;Kalau kata nex carlos “ga ada obat!!”
10;Toko Kopi Bumi;ald sung;2 minggu lalu;Kopi susunya murah enakk🤩 …
10;Toko Kopi Bumi;Eli Sonaria;3 minggu lalu;enak bangettt🥰🫶🏻 …
10;Toko Kopi Bumi;lutfi hendra K;1 hari lalu;Untuk kupinya agak lumayan terasa buat strongnya. Tempat lumayan banyak kursinya. Di dalam kurang dingin malah agak cenderung hangat. Pesan cemilan agak lama selesai nya. Sukses selalu..
10;Toko Kopi Bumi;helna fitriana;3 minggu lalu;Kalau suka kopi manis boleh saja, tapi kalau tidak suka manis bisa dikurangi gulanya
11;Kopi Cucu;Ade Gerend;5 tahun lalu;Tempat ngopi baru yang lumayan tersembunyi diantara perumahan warga,, menyajikan kopi yg enaak,, tersedia pula pilihan non kopi.. tempatnya kalau malam semestinya lebih asyik..
11;Kopi Cucu;jaya budi;2 tahun lalu;Aku pertama kali pas ada event suasananya bagus banget kopi juga enak kok👍. Pas aku kedua kali datang suasananya juga bagus disiang hari dan malam hari. Klo foto disiang hari aku ga sempat foto karna minum kopinya :d …
11;Kopi Cucu;Gani Kurniawan;4 tahun lalu;Kopi Cucu merupakan kedai kopi yang cozy dan homey banget buat duduk-duduk santai ngobrol menikmati secangkir kopi di sore hari. Sebagian besar ornamen yang ada di dalam kedai ini terbuat dari kayu dan besi. Mulai dari kursi, hingga meja, …
11;Kopi Cucu;Kuliner Palangka;6 tahun lalu;"Menu Review
Signature: kopi cucu, kopi cucu tuman
Non Coffee: matcha latte, taro latte, red velvet latte …"
11;Kopi Cucu;Kusrotul Muhayyadah;setahun lalu;Makanannya enak, untuk harganya seperti caffe pada umumnya lh ya,
11;Kopi Cucu;karunia putri;5 tahun lalu;Cukup nyaman untuk nongkrong, cuman kalo di ruang yg non-smoking tadi menurut saya suasananya agak berisik. Tempatnya yg di dalam adem
11;Kopi Cucu;Jon Pendi;5 tahun lalu;Sangat cocok untuk nyantai bareng teman2 dan keluarga.
11;Kopi Cucu;santiya j. tingkes;5 tahun lalu;Tempat nya bagus.. Dan yang paling asik parkiran nya luas banget
11;Kopi Cucu;Ayuni Ningtyas;setahun lalu;"Buat yg cari tempat nongkrong yg cakep dan kopinya enak.
Ke sini aja~ …"
11;Kopi Cucu;Prayoga Satriani;5 tahun lalu;Tempatnya enak banget buat nongkrong. Rasa kopinya juga mantappppp sip
11;Kopi Cucu;Rahma Noor Laila;5 tahun lalu;Coffee shop yang cozy.. Nyaman.. Harganya terjangkau.. Rasanya nendang..
11;Kopi Cucu;Rudianto;5 tahun lalu;Pas buat hangout bareng teman, tempatnya asik & nyaman
11;Kopi Cucu;Abimanyu Barnabas;setahun lalu;Bintang 5 karna Rico teman saya kerja dsni. Orang nya ramah dan friendly, tidak sombong dan suka anime
11;Kopi Cucu;Ardi Derian;setahun lalu;"Tempatnya cozy bgt. Bagus buat kamu yg pengen Hang out atau bekerja.

Sayang porsi yg disediakan kurang di price to portion nya"
11;Kopi Cucu;Rizki Amelia;2 tahun lalu;pegawainya jujur semua..kemaren sempet ketinggalan S pen samsung dan disimpenin diatas meja..americano nya tipe aku banget yang ga asemm dan wangiii.. dan kopi tumannya recomended bagi yang suka kopi es krim 😍 …
11;Kopi Cucu;Bossman Wongndeso;5 tahun lalu;Tempatnya berada toko kecil dengan jalan yang kecil berjalur cepat, kalau kalian belum pernah ke sini memang agak susah mencarinya karena terhimpit toko2 disebelahnya. …
11;Kopi Cucu;Shaniya Utami;3 tahun lalu;Tempatnya myaman untuk nongkrong, boleh gitaran, kopinya enak, piliham cemilannya juga ada. Pas banget dekat pula dengan mess kantor jadi sering nongkrong disini deh 😁👌🏼 …
11;Kopi Cucu;Sandhya;4 tahun lalu;"Tempatnya nyaman, harga sekitar 20k tidak mahal untuk ukuran coffe shop.
Menu cukup bervariasi dan rasanya sesuai dengan harga."
11;Kopi Cucu;Riani Anggun;setahun lalu;Tempatnya luas , makananya enak , kopinya pas aj rasanya
11;Kopi Cucu;Anggit Prayogo;3 tahun lalu;"Menunya enak.
Tempatnya bersih.
Cuma perlu tambahan AC aja karna kurang dingin."
11;Kopi Cucu;Pramudya Ananda;5 tahun lalu;"Tempatnya cukup nyaman.. bisa untuk santai sambil kerjain laporan kantor atau nongkrong bareng temen
Pelayanan ramah dan lumayan cepat"
11;Kopi Cucu;Willy Jekky;3 tahun lalu;Tempat tepat utk santuy. Makanan minuman enak. Harga murah. Tempat tenang
11;Kopi Cucu;the rangers men xalsa;5 tahun lalu;Tempat bagus dan parkirnya luas
11;Kopi Cucu;Dessy Diani.S;5 tahun lalu;Oke lah soal rasa.. Yg suka tmpat mini2 cocok nih.
11;Kopi Cucu;Tuwir Man;5 tahun lalu;Ice americano juara lah. . Tempat nya sejuk dan enak buat berlama-lama ria dengan teman - teman . .
11;Kopi Cucu;Palangka Raya;4 tahun lalu;Nunggu risolesnya sampe 1 jam gak dibikin2,kurang teliti
11;Kopi Cucu;Elsa Kurniawati;5 tahun lalu;Tempatnya nyaman buat ngumpul, minumannya juga enak
11;Kopi Cucu;Maulana E Nahan;3 tahun lalu;Cucunya enak bngett apa lagi kopi susu coklat
11;Kopi Cucu;Kurnia Pratama;4 tahun lalu;kopi espresso kesukaan saya, harga terjangkau
11;Kopi Cucu;nova fathiya;2 tahun lalu;Bisa bertemu keluarga,saudara,dan orang terdekat
11;Kopi Cucu;Aris Wahyudi;5 tahun lalu;Pelayanan bagus dan cepat dan free Wi-Fi
11;Kopi Cucu;Rezky I Corridori;3 tahun lalu;Cocok buat nyantai sma teman2
11;Kopi Cucu;mrbarat GojekPKY;4 tahun lalu;Pas kopi cucu nya, beda sama yang lain
11;Kopi Cucu;Ariel Dwinugraha;4 tahun lalu;Kopi cucu
11;Kopi Cucu;Shinyo Setiawan;2 tahun lalu;Katsunya enak bgttt
11;Kopi Cucu;Jeremi;5 tahun lalu;Kopi susunya enak
11;Kopi Cucu;Supyan Sugianto;4 tahun lalu;Kapan aku dapt orderan lg ya kesini. Grab
11;Kopi Cucu;Anang_ R;5 tahun lalu;Makin enak
11;Kopi Cucu;Lilianti Lilianti;3 tahun lalu;Suka tempatnya mantap🤗 …
11;Kopi Cucu;Jonri fenri Purba;5 tahun lalu;Ruangan nya bersih nyaman
11;Kopi Cucu;Ahkmad Ade Saputra;5 tahun lalu;Mayan bagus lah tempatnya
11;Kopi Cucu;Tota Sihombing;3 tahun lalu;Tempat tenang dan luas
11;Kopi Cucu;heri suyanto;4 tahun lalu;Tempatnya tenang dan bagus
11;Kopi Cucu;Wahyu Ansyari;4 tahun lalu;Pelayan baik dan ramah
11;Kopi Cucu;Ginting Gaming;4 tahun lalu;Gk main
11;Kopi Cucu;Agus Lampe;5 tahun lalu;Paling mantab dah
11;Kopi Cucu;Muhammad Rifanii;3 tahun lalu;yaaa mantap
11;Kopi Cucu;Muhammad Periansyah Official;5 tahun lalu;Bagus minimalis
11;Kopi Cucu;Suhada Adi Praja;3 tahun lalu;Keren
11;Kopi Cucu;Ade Putrawibawa;3 tahun lalu;oke
11;Kopi Cucu;Suliyah Anugrah;4 tahun lalu;Asyik
11;Kopi Cucu;Agra Fadillah;5 tahun lalu;Enak
11;Kopi Cucu;Tri Ono;5 tahun lalu;Mantaf
11;Kopi Cucu;DW;5 tahun lalu;Mangatttt
11;Kopi Cucu;samsudin “sudin” Columbus;5 tahun lalu;Bagus
11;Kopi Cucu;Raden Rifai Yahya;4 tahun lalu;Pas mantap
11;Kopi Cucu;wako spin;5 tahun lalu;sip
11;Kopi Cucu;Nidya Ananda;5 tahun lalu;Mantul 👍👍👍 …
11;Kopi Cucu;adityo M;9 bulan lalu;AC sejuk, makanan n minuman enak, ada playcard n catur
11;Kopi Cucu;Karlinah Soekarno;6 tahun lalu;Tempat nyaman, barista bagus
11;Kopi Cucu;Andri Johanes Aritonang;5 tahun lalu;Enak
11;Kopi Cucu;SmallVoice;4 tahun lalu;Kopinya enak, tambah lagi snacknya itu saja
11;Kopi Cucu;Ricky Chandra;5 tahun lalu;Kedai kopi terbaik di kota. Harus Dicoba!!
11;Kopi Cucu;Rizky Ryutomi;5 tahun lalu;Tempat biasa saja tapi bagus
11;Kopi Cucu;Anggraeny Dwi Handayani;5 tahun lalu;Minuman terbaik
11;Kopi Cucu;Azzahra Ban;setahun lalu;Oke
11;Kopi Cucu;Bayu Kurniawan Pratama;6 tahun lalu;terbaik di kota
11;Kopi Cucu;Muhammad Prasetyo;6 tahun lalu;Cappucino panas
11;Kopi Cucu;Jovi Oroh;6 tahun lalu;Enaaaakkk
11;Kopi Cucu;Norhardi Yanti;5 tahun lalu;Mmmmmm
11;Kopi Cucu;Rizky Amalia solichin;6 tahun lalu;Nyaman
12;1960 Specialty Coffee;Desy Natalia;5 bulan lalu;Untuk tempat seperti rumah, bisa santai dan luas. Terdapat parkiran, tempat duduk diluar dan didalam. Ada juga toilet didalam. Beberapa bagian dari ruangan estetik yang menjadi wadah berfoto. Sebagai tempat meeting kantoran bagus, tidak …
12;1960 Specialty Coffee;wahyu ardiansyah;4 bulan lalu;"Bukan untuk yang kelaperan dan buru-buru.
Nikmati kopinya... ngobrol bersama teman/keluarga sembari menunggu makanan disiapkan bisa mengurangi rasa bosen/lama menunggu makanan kita siap."
12;1960 Specialty Coffee;D'dy Ismanto;setahun lalu;these places have a good vibe, mampir ke sini pagi2 saat baru buka. Kopinya enak dan suasananya juga nyaman. Salah satu rekomendasi buat yang berkunjung saat tuga ke Palangkaraya, terutama yang dari Jakarta atau Bandung, tempat ini punya ambiance yang sama.
12;1960 Specialty Coffee;Nelta Ratana;3 bulan lalu;Tempatnya agak tersembunyi tapi makanan nya punya banyak pilihan
12;1960 Specialty Coffee;Maria haze;2 bulan lalu;Ini yg ke 3x makan disini, dan baru menemukan yg enak. Kmrn kmrn ayam nya kelamaan goreng jd alot. Coba menu lain ok lh ya
12;1960 Specialty Coffee;keluarga van dhiko;3 bulan lalu;menu makanan sudah sangat variatif, tapi utk minuman kurang variatif, agar ditambah teh atau jeruk hangat, maklum konsumen ada yg kadang tidak suka kopi dan minuman dingin
12;1960 Specialty Coffee;Muhammad Rizki;setahun lalu;Tempatnya nyaman untuk hangout bareng teman. Ada mushollanya. Namun saat berkunjung pilihan beans untuk manual brew tinggal dikit jadi minum yang ada aja. Overall goods.
12;1960 Specialty Coffee;agus S.A.G;5 bulan lalu;Gak rekomendasi makan di sini terlalu lama  banget masaknya nunggu makanan hampir 2 jam posisi tempat gak rame 👎 …
12;1960 Specialty Coffee;Hesa Ramadhan;3 bulan lalu;Mantapp... americano !!, tempat pun woke
12;1960 Specialty Coffee;Fifi Apriani;setahun lalu;Suka cafe ini karena buka pagi2, cocok buat kami yang cuma punya waktu nongki di pagi hari 😁😍kemaren pesan kopi yg signature 1969 latte iced, pas banget di aku , cemilannya juga mantap2 👍👍next bakal balik lagi kesini.. …
12;1960 Specialty Coffee;Nataa lotika;setahun lalu;"Tempatnya nyaman dan bersih
Makannya juga enak
Bagus untuk tempat nongkrong"
12;1960 Specialty Coffee;Dessy Diani.S;2 tahun lalu;Tersembunyi tapi tidak mengurangi keistimewaannya.. Coffee shop yang bertemakan suasana “masa lampau” tapi tetap dikemas dengan manis dan minimalist.. tempatnya tenang dan santai buat ngumpul bareng temen2.. pilihan menunya tetap harus …
12;1960 Specialty Coffee;Maria Natasya Monica;setahun lalu;"First time kesini karna di ajak temen2.
First time jg nunggu orderan makanan yg dtg nya sampe 1 1/2 jam 🥹🙏 …"
12;1960 Specialty Coffee;Rose MacDonald;9 bulan lalu;Sudah langganan disini, menurut saya coffe dan makanannya enak2.. untuk harga standar. Dan menunggunya juga tidak terlalu lama 👍 …
12;1960 Specialty Coffee;ahilia setmover;5 bulan lalu;"Makanan nya variatif n enak lho dr yg pertama dia buka
Cafe nya tambah nyaman"
12;1960 Specialty Coffee;buyung yoga;setahun lalu;Kopi enak. Pelayanan Ramah. Sangat Ramah. Buka pagi diantara beberapa yang buka di sini, memudahkan untuk ngopi pagi sebelum berkegiatan.
12;1960 Specialty Coffee;Herlina rianty;2 tahun lalu;Tempatnya enak buat nongki, terutama area outdoornya. Kopi dan makanan enak, cuman makanannya kurang banyak variasi aja.
12;1960 Specialty Coffee;Nataliaivoni Kristy;setahun lalu;Enjoy sih nongkrong santai disini 😊😊 makanan dan minumannya enak. …
12;1960 Specialty Coffee;Rhiyan Ahmad;4 bulan lalu;Lama sekali makanan nya jadi pelayan nya kurang ramah
12;1960 Specialty Coffee;Sopiatul Fitriah;3 bulan lalu;sangat rekomen untuk makanan dan kopinya serta tempatnya juga
12;1960 Specialty Coffee;Ahmad Sukma Nugraha;3 bulan lalu;Makananya enak enak semua, saya suka saya suka 🥰 …
12;1960 Specialty Coffee;Rahmad Saparudin;3 bulan lalu;Bar experience terbaik di palangkaraya
12;1960 Specialty Coffee;Oki - Radityo AP;2 tahun lalu;Tempat minum dan ngemil yang asik. Suasana/ambience ruangannya keren, ga panas, ada mushola juga, toilet bersih. Seduhan kopi manualnya perlu lebih konsisten, saya pesen 2 manual brew, yang satu pas taste-nya, tp yang satu agak strong, tp …
12;1960 Specialty Coffee;Elma Kristiana;2 tahun lalu;Enakkk bangettt, tempatnya juga cozy🖤🖤 …
12;1960 Specialty Coffee;Wekz Saconk;2 tahun lalu;Kedai kopi dengan konsep rumah lama, waktu paling favorit ngopi pada pagi hari jam 7-9 pagi dan 3-5 sore. Beans kopinya variasi sehingga bisa mencoba berbagai rasa. Untuk makanan favorit saya bebek prestonya. Untuk range harga 20-30 K , harga yg standar untuk Palangkaraya.
12;1960 Specialty Coffee;Altrè;3 bulan lalu;makannya enak enakkk
12;1960 Specialty Coffee;hariyadi wicaksono;3 bulan lalu;Jangan lupa coba pasta tek tek
12;1960 Specialty Coffee;Denny Al Farisi;setahun lalu;All goods. Tapi kenapa tiba2 banyak nyamuk yang dekat toilet? Sangat mengganggu saat kerja 😅 Mungkin bisa dicek lagi, kalo udah oke will give 5 stars soon …
12;1960 Specialty Coffee;Herlina Rianty;2 tahun lalu;Tempatnya asik, terutama bagian outdoornya. Kopi dan makanan enak, standar lah. Yang bikin betah karena tempatnya vibesnya asik aja. Makanan kurang banyak variasinya
12;1960 Specialty Coffee;azs chyd;3 bulan lalu;cozy place and good food 👌🏼 …
12;1960 Specialty Coffee;Vidya Nisn;2 tahun lalu;Alangkah lebih baik jika proses penyajian makanan beratnya (nasi, mie, spageti) dipercepat. Untuk rasa enak 👍 …
12;1960 Specialty Coffee;Haikal Alif;setahun lalu;Harga dan kualitas rasa sangat seimbang, menjadi tempat yang tepat untuk rapat atau hangout
12;1960 Specialty Coffee;MLazuardy Adilifi;2 tahun lalu;A cozy place to have a chat with friends n pretty good coffe
12;1960 Specialty Coffee;Sava rini;2 tahun lalu;Tempat nya enak buat ngobrol tanpa terganggu suara music..benar2 sound of nature gt deh😅berasa ngobrol d teras rumah..krn benar2 dengar suara org2 ngobrol/ketawa.. …
12;1960 Specialty Coffee;Hexa Gram;setahun lalu;Lama banget masak makanan nya, hampir 2 jam baru jadi, padahal situasi ngga terlalu ramai juga
12;1960 Specialty Coffee;Rohmidah Bin Sahmani;6 bulan lalu;Ngopi santai mantappp sih🔥🔥🔥👌 …
12;1960 Specialty Coffee;Rosa Rusmadiyati;2 tahun lalu;Tempat nyaman, kopi jos
12;1960 Specialty Coffee;213 042_ Samuel Chrysostomus Jaya Gasan;11 bulan lalu;Minuman nya jos, makanannya enak
12;1960 Specialty Coffee;Adisti Yuliandini;2 tahun lalu;"Beverage : the coffee is too sweet
Snack : you should add the variety of your snack
Place : the AC system doesn't cool down the air and I hope you can  fix that please."
12;1960 Specialty Coffee;Rio _010 Basyar;setahun lalu;Bintang utk layanan dan sajian.. kopi originalnya yg top...
12;1960 Specialty Coffee;Dyah Hendrastuti;setahun lalu;Suasana menyenangkan, bebas dari remaja yg heboh dan berisik
12;1960 Specialty Coffee;Ethelbert Davitson;setahun lalu;AC nya kurang berasa, ayam wokunya lumayan enak
12;1960 Specialty Coffee;adha sepriadi segah;2 tahun lalu;Kopi enak varian cukup banyak, cemilan juga enak, bangunan juga uni 😁 …
12;1960 Specialty Coffee;Ziggy Kimora;2 tahun lalu;Tempatnya bersih,pelayanannya ramah,makanannya enk
12;1960 Specialty Coffee;mahardhika aditya;setahun lalu;Gelas minum (selain kopi) nya tolong agak dibesarin
12;1960 Specialty Coffee;Punto Wibowo;setahun lalu;favorite bgt makanannya❤️❤️❤️
12;1960 Specialty Coffee;Yolita Elgeriza;2 tahun lalu;Cozy place, good coffee
12;1960 Specialty Coffee;Alex D;2 tahun lalu;Tasty food 😋 a bit long waiting 😊 …
12;1960 Specialty Coffee;Faisal Sidiq;10 bulan lalu;Good places
12;1960 Specialty Coffee;ary dessy;2 tahun lalu;Kopi enak
12;1960 Specialty Coffee;dedhe kenzobejo;2 tahun lalu;Rekomen bangetz💜💜 …
12;1960 Specialty Coffee;evin bakara;setahun lalu;Cozy... vintage
12;1960 Specialty Coffee;Arni Dewiastuti;setahun lalu;Enak 👍👍👍👍👍 …
12;1960 Specialty Coffee;Riza Rahmat Syah;2 tahun lalu;Nice place
12;1960 Specialty Coffee;Evin Nurita;2 tahun lalu;Recommended
12;1960 Specialty Coffee;Ihsan Fadhilah;4 bulan lalu;lezat
13;Fore Coffee;stefanus ricky;3 bulan lalu;"Fore selalu recommend

Saya di kaltim, ke palangkaraya juga pas ada fore. …"
13;Fore Coffee;Lusiana Martapuri G. Idin;5 bulan lalu;Kopinya enaaakk bangettt, tempatnya jg nyaman polll utk nongkrong atau kerja. Pelayanannya juara, crew nya ramah. …
13;Fore Coffee;didol “Kaboel Suhartono” jajal;5 hari lalu;Lebih diperhatikan lagi, untuk waktu tunggu pesanan yang dibawa pulang
13;Fore Coffee;Oktha Nita;9 bulan lalu;Ada roti, kopi, non cofee. Jam 9 kesini buat santai sudah buka. Karena gak bisa minum kopi jadi pesen peach lechy yakult. Enakk seger
13;Fore Coffee;Ted Laks;5 bulan lalu;Best coffee in Palangkaraya city, quick service, comfy and cozy place.
13;Fore Coffee;subly 21;10 bulan lalu;Alangkah lebih baiknya sediakan kursi untuk OJEK ONLINE nunggu di dalam, karena kalo kita nunggu diluar ketika orderan selesai tidak di antarkan dan dikasih tau. …
13;Fore Coffee;Angel Christin Magdalena;8 bulan lalu;"Biasa nya aku pesen isi nya full
Karna emang sering pesen fore
Ini isi nya dikit …"
13;Fore Coffee;Gabriela Elsa Putri;setahun lalu;"Kopi nya ya standar fore lah ya, good alternatives with reasonable price. Tetapi, service and hospitality nya harus diperbaiki.
1. Karna ini coffee shop baru di Palangka Raya, jadi orang orang pada bingung …"
13;Fore Coffee;giajeng wulandari;10 bulan lalu;Tempat ngopi enak dengan suasana yang menyenangkan. Sayangnya karena baru dan jam sibuk antrian lumayan lama. Semoga kedepannya bisa lebih baik lagi fore
13;Fore Coffee;Nurfikria Rusailah;4 bulan lalu;tenang, adem, kopinya sangat enak ixixix
13;Fore Coffee;Dwi Ros;11 bulan lalu;Terima kasih sudah hadir di kota Palangka Raya. Kopinya enak, pastrynya juga enak. Suasana bersih dan  nyaman. Ada smoking area juga
13;Fore Coffee;Pippin Akbar;8 bulan lalu;Mampir dulu sebelum melanjutkan Perjalanan. Konsep Tempatnya Go Green Banget
13;Fore Coffee;Arliansyah;11 bulan lalu;Ruaammee poll sihh.. mungkin karna awal buka dan outlet pertama di Palangka Raya. Ruangan nyaman, walaupun kalau lagi rame agak berisik.
13;Fore Coffee;Jefry Zheff;11 bulan lalu;Nunggu lama banget, masa pesanan online antriannya disamakan dengan yg datang, dimana-mana kalo pesanan online antriannya beda, dan biasanya didahulukan, kalo gini sangat merugikan kami sebagai driver karena buang-buang waktu karna kelamaan …
13;Fore Coffee;Yoshinta Yulianti;6 bulan lalu;Rabu 11 september barista shif pagi perempuan rambut panjang. Emang barista fore di palangka nih ada aja gebrakannya ya. Selalu tidak konsisten rasanya, barista lama bgt bkn kopi nya dan terakhir jutek bgt nih barista cewe ini🌛 agak lain dibanding fore lainnya …
13;Fore Coffee;FNM 1990;6 bulan lalu;"Take a way 1 gelas kopi lewat aplikasi nunggu hampir 20 menit
Padahal waktu itu gak banyak orang
Ayo mba2 yang cantik yg krja dsna jgn byk ngobrol/ghibah.."
13;Fore Coffee;Gabriel Hosang;8 bulan lalu;Almond choco dgn triple peach americano nya enak, tempat nya juga nyaman buat bersantai.
13;Fore Coffee;Mega Safitri;10 bulan lalu;Pelayanan ramah, tempat nya bersih, fast respon ketika melayani, dan selalu jadi tempat favorite saya ke fore ketika ke palangkaraya, varian yang selalu saya pilih selalu buttercream tiramisu latte terbaikkkkk
13;Fore Coffee;Anggun Bastari;5 bulan lalu;Butterscotch Sea salt latte nya memang juara ⭐️⭐️⭐️⭐️⭐️
13;Fore Coffee;Apindania Foni Andari;5 bulan lalu;Tempatnya nyaman.
13;Fore Coffee;Uning Juragan vespa;7 bulan lalu;Pelayanan kurang ramah... Pesanan lama padahal gak rame2 banget
13;Fore Coffee;rahel abel;8 bulan lalu;Bikin minuman sangat lama padahal pagi itu  saya sendirian tidak banyak antrian. Kerja baristanya agak lelet dan banyak ngobrol. Menunggu 4 minuman dengan menu sama sampai 30 menit. Sangat buang2 waktu. Mungkin perlu training agar lebih bekerja lebih efisien dan gerak lebih cepat lagi.
13;Fore Coffee;Ahmad Zabidi;8 bulan lalu;Menikmati minum di tempat dgn konsep yg hijau. Dan mborong buat oleh2
13;Fore Coffee;Kristian;7 bulan lalu;Caramel praline macchiato nya enak 🔥 Rasanya juga tetap enak walau ga langsung di habiskan …
13;Fore Coffee;Fred Daniel Umbing;4 bulan lalu;Best coffeeshop in town❤️ The non smoking area is so chill—it can beat the hotness in Palangka Raya, best place to chill while sipping your coffee.
13;Fore Coffee;reny putri;9 bulan lalu;Parkiran tolong diperhatikan lagi, kalo gak ada lahan parkir mending pindah. Baret mobil saya  di dempet2 Ama kang parkir. Layanan cashiernya gak bersahabat banget. Tapi gpp ketolong Ama makanannya yang enak. PR banget buat Parkirnya. Sekarang kalo kesana pake motor, tapi gak bisa rame2 Ama temen. Huh
13;Fore Coffee;Moga ervine Tiyalina;3 minggu lalu;Pesan apa dikirim apa, terus tidak ada tanggung jawab
13;Fore Coffee;Ariandi Gunawan;9 bulan lalu;Tempat dan minuman dan pastry nya menarik
13;Fore Coffee;Tirta Susila;10 bulan lalu;Tempatnya nyaman dan enak untuk bekerja, good pokoknya👍 …
13;Fore Coffee;Ian Adri;8 bulan lalu;Pelayanannya ramah dan byk pilihan, baik  cofea maupun non cofea. Ada jual tumbler jg loh. Bagi pecinta americano, ada varian madu dgn menu Manuka Americano. Recommended banget deh
13;Fore Coffee;Andin Wajracyena;11 bulan lalu;Cafe yg bagus dan bersih dengan pelayanan yg memuaskan. Bamyak pilihan kopi dan non kopi.
13;Fore Coffee;Rieny Anasthasia;10 bulan lalu;kalo duduk ga dekat AC tuh panas banget, jadi pengap gt terus pernah liat mba2 baristanya marah2in gojek yg nanya pesanannya. Harusnya tetap bs gunakan bahasa yg sopan. For coffee dan snacks fore selalu enak sih
13;Fore Coffee;AINUL YAQIN;8 bulan lalu;Tempat nyaman untuk nyantai dan ngopi
13;Fore Coffee;alvian hairani;10 bulan lalu;Tempat nya enak,  pelayanan nya ramah,  top banget,  pokok nya recomend.
13;Fore Coffee;REFA SALSABILA;11 bulan lalu;My fav coffee shop in the town!!! Butterscotch Sea Salt Latte and ButterCream latte the best menu for me🤩 …
13;Fore Coffee;Youlla Anjelina;9 bulan lalu;Pelayanan nya lama sekali, udah pesan dari aplikasi h-40 menit nympe lokasi blum juga selesai, mungkin bisa di management lgi bagaimana supaya bisa lebih cepat, bukan nya aplikasi dibuat supaya bisa pesan lebih efisien, kok malah yg pesan …
13;Fore Coffee;Edi Prasetyo;4 bulan lalu;Tukang parkir nya gimana sih, gak sopan males banget
13;Fore Coffee;Myskills Fr;3 minggu lalu;Over all good
13;Fore Coffee;R. Devi Maharani;11 bulan lalu;"Fore ini baru Di Pky, shg byk diserbu ank muda yg lgi nongkrong dg teman nya. Soal rasa, sama dg Fore di Jawa.
Soal tempat, agak nya perlu di koreksi kmbali. Pengunjung datang utk melakukan …"
